"","Year","Origin","percentDelayedFlights","percentTotalFlights","avgDelayTime","Origin2"
"622",2006,"CID",0.878688524590164,0.000305,8.69216417910448,"Other"
"623",2006,"CLD",0.859459459459459,9.25e-05,6.72327044025157,"Other"
"624",2006,"CLE",0.916750587445451,0.002979,7.48205785426584,"Other"
"625",2006,"CLL",0.929203539823009,5.65e-05,2.12380952380952,"Other"
"626",2006,"CLT",0.854483513809466,0.0041095,12.4340025630073,"Other"
"627",2006,"CMH",0.84421906693712,0.0012325,12.1821239788563,"Other"
"628",2006,"CMI",0.874493927125506,0.0001235,9.79166666666667,"Other"
"629",2006,"COD",0.936842105263158,4.75e-05,-3.10112359550562,"Other"
"630",2006,"COS",0.889878542510121,0.0006175,9.82711555959964,"Other"
"631",2006,"CPR",0.922330097087379,0.000103,1.65263157894737,"Other"
"632",2006,"CRP",0.847790507364975,0.0003055,7.28378378378378,"Other"
"633",2006,"CRW",0.837735849056604,0.0001325,6.37387387387387,"Other"
"634",2006,"CSG",0.69,5e-05,19.9420289855072,"Other"
"635",2006,"CVG",0.696979865771812,0.00447,8.51388220189376,"Other"
"636",2006,"CWA",0.951807228915663,4.15e-05,20.3291139240506,"Other"
"637",2006,"DAB",0.921161825726141,0.0001205,15.5810810810811,"Other"
"638",2006,"DAL",0.709802832546515,0.0018005,11.3947574334898,"Other"
"639",2006,"DAY",0.89957264957265,0.000468,11.6009501187648,"Other"
"640",2006,"DBQ",0.920792079207921,5.05e-05,7.54838709677419,"Other"
"641",2006,"DCA",0.896483483026336,0.0032845,7.55476311767702,"Other"
"642",2006,"DEN",0.907966112025355,0.0082035,10.9536819493858,"Other"
"643",2006,"DFW",0.911997378645321,0.0106815,11.7169327105682,"Other"
"644",2006,"DHN",0.65625,6.4e-05,21.6190476190476,"Other"
"645",2006,"DLG",1,8e-06,18.1875,"Other"
"646",2006,"DLH",0.945205479452055,3.65e-05,1.21739130434783,"Other"
"647",2006,"DRO",0.902621722846442,0.0001335,6.11618257261411,"Other"
"648",2006,"DSM",0.868217054263566,0.0004515,10.3239795918367,"Other"
"649",2006,"DTW",0.906514621203568,0.0044285,10.9356084194794,"Other"
"650",2006,"EGE",0.943478260869565,0.000115,6.65898617511521,"Other"
"651",2006,"EKO",0.913793103448276,5.8e-05,-5.59433962264151,"Other"
"652",2006,"ELP",0.78740157480315,0.000762,8.3275,"Other"
"653",2006,"ERI",0.787878787878788,3.3e-05,-0.0576923076923077,"Other"
"654",2006,"EUG",0.864406779661017,0.0002065,6.69467787114846,"Other"
"655",2006,"EVV",0.850909090909091,0.0001375,9.45726495726496,"Other"
"656",2006,"EWR",0.910362136966655,0.005578,17.0621307601418,"Other"
